"","Slough","Season","Habitat","size_class","Amphipoda_mean","Amphipoda_sd","Araneae_mean","Araneae_sd","Argulus_mean","Argulus_sd","Belo.Naucor_mean","Belo.Naucor_sd","Centrarchid_mean","Centrarchid_sd","Chironomid_mean","Chironomid_sd","Cladocera_mean","Cladocera_sd","Coleoptera_mean","Coleoptera_sd","Collembola_mean","Collembola_sd","Copepoda_mean","Copepoda_sd","Cyprinodontid_mean","Cyprinodontid_sd","Detritus_mean","Detritus_sd","Diptera_mean","Diptera_sd","Empty_mean","Empty_sd","Ephemeroptera_mean","Ephemeroptera_sd","Green.Algae_mean","Green.Algae_sd","Hemiptera_mean","Hemiptera_sd","Hydrachnidia_mean","Hydrachnidia_sd","Hymenoptera_mean","Hymenoptera_sd","Misc_mean","Misc_sd","Misc.Fish_mean","Misc.Fish_sd","Misc.Invert_mean","Misc.Invert_sd","Mollusca_mean","Mollusca_sd","Odonata_mean","Odonata_sd","Oligochaeta_mean","Oligochaeta_sd","Ostracoda_mean","Ostracoda_sd","Palaemonetes_mean","Palaemonetes_sd","Periphyton_mean","Periphyton_sd","Procambarus_mean","Procambarus_sd","Trichoptera_mean","Trichoptera_sd","Vasc.Plant_mean","Vasc.Plant_sd","X_mean","X_sd","Species_mean","Species_sd","Year_mean","Year_sd","Site_mean","Site_sd"
"215","TSL","Wet","Pond","L.goo2",0.099968734968735,0.176989554647369,0,0,0,0,0,0,0,0,0.116216931216931,0.176715597582003,0.29012321012321,0.2807065474142,0,0,0.01,0.0447213595499958,0.149902134902135,0.261394768772711,0,0,0.0844786694786695,0.0871262108208403,0,0,0,0,0,0,0,0,0.00555555555555555,0.0248451997499977,0.00185185185185185,0.00828173324999922,0,0,0.00833333333333333,0.0372677996249965,0,0,0.04,0.118765580695312,0.025,0.0815600808215988,0,0,0,0,0.00714285714285714,0.031943828249997,0,0,0.102335812335812,0.127134602224273,0,0,0.0590909090909091,0.18993702040941,0,0,974.85,26.3024413515672,NA,NA,2018,0,NA,NA
"216","TSL","Wet","Pond","L.gul3",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.333333333333333,NA,0.333333333333333,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.333333333333333,NA,0,NA,0,NA,0,NA,0,NA,1225,NA,NA,NA,2018,NA,NA,NA
"217","TSL","Wet","Pond","L.mac1",0,0,0.04,0.0894427190999916,0,0,0.0166666666666667,0.0372677996249965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0894427190999916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.219089023002066,0.15,0.223606797749979,0.2,0.447213595499958,0,0,0.246666666666667,0.326045327455487,0,0,0.166666666666667,0.372677996249965,0,0,0,0,0,0,0,0,0,0,1268.4,2.70185121722126,NA,NA,2018,0,NA,NA
"218","TSL","Wet","Pond","L.mar1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1306,NA,NA,NA,2018,NA,NA,NA
"219","TSL","Wet","Pond","L.mic1",0.277777777777778,0.392837100659193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.235702260395516,0,0,0,0,0.166666666666667,0.235702260395516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.235702260395516,0,0,0,0,0.222222222222222,0.157134840263677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280.5,4.94974746830583,NA,NA,2018,0,NA,NA
"220","TSL","Wet","Pond","L.mic2",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.5,NA,0,NA,0,NA,0,NA,1279,NA,NA,NA,2018,NA,NA,NA
"221","TSL","Wet","Pond","L.sic1",0,0,0.0217391304347826,0.104257207028537,0,0,0,0,0,0,0.0217391304347826,0.104257207028537,0.113833992094862,0.30236818309122,0,0,0.00395256916996047,0.0189558558233704,0,0,0,0,0.0108695652173913,0.0521286035142687,0.102766798418972,0.293050419431778,0,0,0,0,0,0,0,0,0.333272162619989,0.315181051373512,0.00790513833992095,0.0379117116467409,0,0,0,0,0.29903538490495,0.365842635328699,0,0,0.072463768115942,0.245289392868593,0,0,0.0124223602484472,0.0595755468734499,0,0,0,0,0,0,0,0,0,0,1388.52173913043,7.42764838117074,NA,NA,2018,0,NA,NA
"222","TSL","Wet","Pond","M.sal1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0.235702260395516,0.305555555555556,0.458221911590266,0.0277777777777778,0.117851130197758,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0.235702260395516,0.0277777777777778,0.117851130197758,0.361111111111111,0.4791400248348,0.0648148148148148,0.190792027286539,0,0,0.0833333333333333,0.257247877713763,0.0185185185185185,0.0785674201318386,0,0,0.0185185185185185,0.0785674201318386,0,0,0,0,0,0,0,0,1434.16666666667,10.3369696321732,NA,NA,2018,0,NA,NA
"223","TSL","Wet","Pond","M.sia1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606060606060606,0.201007563051842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575757575757576,0.4964520585763,0.363636363636364,0.504524979109513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491.27272727273,25.1836888048233,NA,NA,2018,0,NA,NA
"224","TSL","Wet","Pond","N.pet1",0,0,0,0,0,0,0,0,0,0,0.05,0.158113883008419,0.7,0.483045891539648,0,0,0,0,0,0,0,0,0.05,0.158113883008419,0,0,0,0,0,0,0,0,0,0,0.1,0.316227766016838,0,0,0.1,0.316227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552.8,10.7061768256564,NA,NA,2018,0,NA,NA
"225","TSL","Wet","Pond","P.lat2",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1613,NA,NA,NA,2018,NA,NA,NA
"226","TSL","Wet","Pond","T.mar1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.34960294939005,0,0,0,0,0,0,0.05,0.158113883008419,0,0,0,0,0,0,0,0,0.0833333333333333,0.180020574955774,0.05,0.158113883008419,0,0,0,0,0,0,0.0833333333333333,0.180020574955774,0,0,0.0333333333333333,0.105409255338946,0,0,0,0,0,0,1664.1,5.82046199006383,NA,NA,2018,0,NA,NA
