Date,Year,Season,Slough,Site,Habitat,Method,Species,ID,Count,Wet mass (g),Comments,Entered By,Checked By,Processed,-80 Freezer,Freeze Drier,Dried,Crushed,Isotope,Decarb
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,PALPAL,PP200,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,PALPAL,PP201,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,PALPAL,PP202,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,PALPAL,PP203,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,PALPAL,PP204,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,PALPAL,PP205,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,PALPAL,PP206,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,PALPAL,PP207,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,PALPAL,PP208,8,0.326,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,PALPAL,PP209,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,PALPAL,PP210,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,PALPAL,PP211,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,PALPAL,PP212,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,PALPAL,PP213,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,PALPAL,PP214,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,PALPAL,PP215,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATPONDB,MARSH,MT,PALPAL,PP217,12,1.441,skipped pp216,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATPONDB,MARSH,MT,PALPAL,PP218,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATPONDB,MARSH,MT,PALPAL,PP219,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATPONDB,MARSH,MT,PALPAL,PP220,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATPONDB,MARSH,MT,PALPAL,PP221,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATPONDB,MARSH,MT,PALPAL,PP222,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATPONDB,MARSH,MT,PALPAL,PP223,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATPONDB,MARSH,MT,PALPAL,PP224,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATPONDB,MARSH,MT,PALPAL,PP225,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATPONDB,MARSH,MT,PALPAL,PP226,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATPONDB,MARSH,MT,PALPAL,PP227,,,"DUPLICATE, WAS THROWN OUT",SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,MT,PALPAL,PP227,11,0.415,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,MT,PALPAL,PP228,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,MT,PALPAL,PP229,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,MT,PALPAL,PP230,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,MT,PALPAL,PP231,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,MT,PALPAL,PP232,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,MT,PALPAL,PP233,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,MT,PALPAL,PP234,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,MT,PALPAL,PP235,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,MT,PALPAL,PP236,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,MT,PALPAL,PP237,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,SAWGRASS MARSH,MT,PALPAL,PP238,4,0.329,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,SAWGRASS MARSH,MT,PALPAL,PP239,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,SAWGRASS MARSH,MT,PALPAL,PP240,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,SAWGRASS MARSH,MT,PALPAL,PP241,,,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP241*,15,1.194,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP242,,,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP243,,,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP244,,,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP245,,,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP246,,,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP247,,,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP248,,,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP249,,,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP250,,,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP251,,,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP252,,,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP253,,,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP254,,,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,NEAR POND,DF,PALPAL,PP255,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH2,M-NP,DF,PALPAL,PP256,1,0.043,,SS,VG,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH2,M-NP,DF,CELSPP,CS02,1,0.008,,SS,VG,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH2,P-NP,DF,CELSPP,CS01,1,0.177,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,AHWG16,NEAR POND,DF,PALPAL,PP257,7,0.858,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,AHWG16,NEAR POND,DF,PALPAL,PP258,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,AHWG16,NEAR POND,DF,PALPAL,PP259,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,AHWG16,NEAR POND,DF,PALPAL,PP260,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,AHWG16,NEAR POND,DF,PALPAL,PP261,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,AHWG16,NEAR POND,DF,PALPAL,PP262,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,AHWG16,NEAR POND,DF,PALPAL,PP263,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AHMDB,NEAR POND,DF,PALPAL,PP264,4,0.344,,SS,VG,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AHMDB,NEAR POND,DF,PALPAL,PP265,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AHMDB,NEAR POND,DF,PALPAL,PP266,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AHMDB,NEAR POND,DF,PALPAL,PP267,,,,SS,VG,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AHMDB,NEAR POND,DF,COENAG,CN01,1,0.01,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH3,POND,TT3,SPIDER,SP01,1,0.057,,SS,VG,Y,Y,Y,Y,Y,N,N
4/25/2019,2019,DRY,TSL,AH2,POND,TT3,MELTUB,MT02,2.906,,,SS,VG,Y,N,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH9,POND,TT1,PALPAL,PP268,1,0.123,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH9,POND,TT1,COLEOA,CE01,1,0.00028,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP269,46,4.045,pp313-pp315 gravid,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP270,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP271,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP272,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP273,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP274,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP275,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP276,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP277,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP278,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP279,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP280,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP281,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP282,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP283,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP284,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP285,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP286,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP287,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP288,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP289,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP290,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP291,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP292,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP293,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP294,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP295,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP296,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP297,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP298,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP299,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP300,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP301,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP302,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP303,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP304,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP305,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP306,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP307,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP308,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP309,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP310,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP311,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP312,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP313,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP314,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PALPAL,PP315,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,CELSPP,CS03,6,0.675,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,CELSPP,CS04,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,CELSPP,CS05,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,CELSPP,CS06,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,CELSPP,CS07,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,CELSPP,CS08,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,SPIDER,SP02,1,0.117,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,EPHEME,EM01,1,0.002,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PELFEM,PF02,2,0.044,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT1,PELFEM,PF03,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,CORIXI,CX01,4,0.003,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,CORIXI,CX02,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,CORIXI,CX03,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,CORIXI,CX04,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,GERRID,GR01,1,0.003,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,EPHEME,EM02,1,0.001,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,COENAG,CN02,2,0.057,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,COENAG,CN03,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PELFEM,PF04,3,0.067,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PELFEM,PF05,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PELFEM,PF06,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,CHIRON,CR01,1,0.0001,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,CELSPP,CS09,3,0.392,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,CELSPP,CS10,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,CELSPP,CS11,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP316,37,1.609,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP317,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP318,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP319,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP320,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP321,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP322,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP323,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP324,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP325,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP326,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP327,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP328,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP329,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP330,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP331,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP332,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP333,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP334,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP335,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP336,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP337,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP338,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP339,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP340,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP341,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP342,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP343,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP344,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP345,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP346,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP347,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP348,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP349,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP350,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP351,,,,SS,VG,Y,Y,N,N,N,N,N
4/29/2019,2019,DRY,TSL,AH5,MARSH,TT3,PALPAL,PP352,,,,SS,VG,Y,Y,N,N,N,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,ERYSIM,ES01,3,0.519,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,ERYSIM,ES02,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,ERYSIM,ES03,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,ORANGE MITE,OM01,4,0.002,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,CELSPP,CS12,7,0.796,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,CELSPP,CS13,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,CELSPP,CS14,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,CELSPP,CS15,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,CELSPP,CS16,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,CELSPP,CS17,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,CELSPP,CS18,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,PELFEM,PF07,13,0.27,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,PELFEM,PF08,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,PELFEM,PF09,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,PELFEM,PF10,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,PELFEM,PF11,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,PELFEM,PF12,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH2,MARSH,TT1,PELFEM,PF13,,,,SS,VG,Y,Y,Y,Y,Y,N,N
