ID,Diet_Item,Count,Volume,Comments
FC30,Misc Insecta,1,0.001,3 sets of compound eyes
FC31,Misc Insecta,3,0.005,NA
FC33,Misc Insecta,5,0.001,fragmented remains only
FC36,Misc Insecta,1,0.005,NA
FC38,Misc Insecta,1,0.005,NA
FC41,Misc Insecta,2,0.01,NA
LMa29,Misc Insecta,2,0.06,NA
LMa30,Misc Insecta,1,0.01,NA
LMa32,Misc Insecta,4,0.001,1 bone
FC53,Misc Insecta,1,0.001,NA
FC63,Misc Insecta,3,0.001,NA
FC64,Misc Insecta,4,0.001,NA
FC92,Misc Insecta,1,0.001,NA
FC93,Misc Insecta,1,0.001,NA
LMr69,Misc Insecta,1,0.02,NA
FC109,Misc Insecta,1,0.001,NA
FC113,Misc Insecta,2,0.001,NA
FC124,Misc Insecta,1,0.001,NA
FC143,Misc Insecta,1,0.005,NA
FC158,Misc Insecta,1,0.001,NA
FC164,Misc Insecta,10,0.01,NA
FC165,Misc Insecta,1,0.001,NA
FC166,Misc Insecta,6,0.05,NA
FC168,Misc Insecta,1,0.001,NA
FC187,Misc Insecta,1,0.001,NA
FC194,Misc Insecta,1,0.001,NA
FC196,Misc Insecta,1,0.001,NA
HF89,Misc Insecta,1,0.001,NA
HF104,Misc Insecta,2,0.001,NA
HF123,Misc Insecta,1,0.001,NA
HF198,Misc Insecta,2,0.001,NA
GH26,Misc Insecta,1,0.001,NA
GH27,Misc Insecta,1,0.001,NA
GH28,Misc Insecta,2,0.001,NA
GH29,Misc Insecta,1,0.001,NA
GH34,Misc Insecta,3,0.001,NA
GH35,Misc Insecta,1,0.001,NA
GH36,Misc Insecta,1,0.001,NA
GH46,Misc Insecta,1,0.001,NA
GH48,Misc Insecta,1,0.001,NA
GH57,Misc Insecta,3,0.001,NA
GH59,Misc Insecta,1,0.001,NA
GH60,Misc Insecta,1,0.005,1 relatively large leg
GH73,Misc Insecta,3,0.001,NA
GH75,Misc Insecta,1,0.001,NA
GH92,Misc Insecta,3,0.001,NA
GH98,Misc Insecta,1,0.005,NA
GH99,Misc Insecta,1,0.005,NA
GH100,Misc Insecta,3,0.001,NA
GH158,Misc Insecta,1,0.005,NA
GH190,Misc Insecta,4,0.001,NA
GH192,Misc Insecta,3,0.001,NA
GH193,Misc Insecta,4,0.005,NA
GH198,Misc Insecta,2,0.001,NA
GH199,Misc Insecta,3,0.005,NA
GH200,Misc Insecta,2,0.001,NA
GH201,Misc Insecta,4,0.005,NA
GH211,Misc Insecta,1,0.001,NA
GH220,Misc Insecta,1,0.001,NA
GH245,Misc Insecta,1,0.005,NA
GH246,Misc Insecta,2,0.005,NA
GH258,Misc Insecta,2,0.001,NA
GH263,Misc Insecta,1,0.001,NA
GH274,Misc Insecta,1,0.001,NA
GH277,Misc Insecta,1,0.001,NA
GH284,Misc Insecta,2,0.005,NA
GH290,Misc Insecta,1,0.001,NA
GH292,Misc Insecta,1,0.005,NA
GH294,Misc Insecta,2,0.001,NA
GH295,Misc Insecta,2,0.001,3 brown circles
GH298,Misc Insecta,2,0.005,NA
GH300,Misc Insecta,3,0.005,NA
GH303,Misc Insecta,2,0.005,NA
GH305,Misc Insecta,1,0.001,NA
GH306,Misc Insecta,3,0.005,NA
GH310,Misc Insecta,3,0.001,NA
GH311,Misc Insecta,1,0.005,NA
GH312,Misc Insecta,1,0.005,NA
GH313,Misc Insecta,3,0.005,NA
GH318,Misc Insecta,1,0.001,NA
GH319,Misc Insecta,1,0.001,NA
GH321,Misc Insecta,3,0.005,NA
GH322,Misc Insecta,3,0.005,NA
GH323,Misc Insecta,2,0.001,NA
GH324,Misc Insecta,1,0.001,NA
GH325,Misc Insecta,1,0.001,NA
GH327,Misc Insecta,1,0.005,NA
GH328,Misc Insecta,3,0.005,NA
GH330,Misc Insecta,3,0.005,NA
GH336,Misc Insecta,3,0.006,NA
GH339,Misc Insecta,3,0.001,NA
GH343,Misc Insecta,1,0.01,NA
GH348,Misc Insecta,2,0.001,NA
GH362,Misc Insecta,1,0.001,NA
GH367,Misc Insecta,1,0.01,NA
GH371,Misc Insecta,1,0.001,NA
GH384,Misc Insecta,1,0.001,NA
GH388,Misc Insecta,1,0.001,NA
GH408,Misc Insecta,2,0.001,NA
GH414,Misc Insecta,1,0.001,3 brown circles
GH417,Misc Insecta,1,0.001,NA
GH431,Misc Insecta,2,0.001,NA
GH432,Misc Insecta,2,0.01,NA
GH447,Misc Insecta,1,0.001,NA
GH452,Misc Insecta,3,0.001,NA
GH455,Misc Insecta,1,0.001,NA
GH479,Misc Insecta,1,0.05,NA
GH480,Misc Insecta,2,0.001,3 brown circles
GH488,Misc Insecta,1,0.001,1 leg
GH492,Misc Insecta,2,0.001,NA
GH499,Misc Insecta,2,0.01,NA
GH506,Misc Insecta,1,0.001,NA
GH546,Misc Insecta,3,0.01,NA
GH548,Misc Insecta,3,0.01,NA
GH563,Misc Insecta,3,0.01,NA
GH556,Misc Insecta,2,0.01,NA
GH571,Misc Insecta,1,0.001,NA
GH573,Misc Insecta,1,0.05,NA
GH634,Misc Insecta,1,0.01,NA
GH646,Misc Insecta,1,0.001,NA
GH649,Misc Insecta,1,0.01,NA
GH705,Misc Insecta,1,0.001,NA
GH715,Misc Insecta,3,0.005,NA
GH737,Misc Insecta,1,0.01,NA
GH695,Misc Insecta,1,0.01,NA
HM22,Misc Insecta,3,0.01,NA
HM31,Misc Insecta,1,0.04,NA
HM33,Misc Insecta,1,0.02,NA
HM37,Misc Insecta,1,0.02,NA
HM39,Misc Insecta,1,0.02,NA
HM47,Misc Insecta,2,0.03,NA
HM51,Misc Insecta,2,0.01,NA
HM57,Misc Insecta,2,0.01,NA
HM59,Misc Insecta,1,0.02,NA
HM63,Misc Insecta,2,0.01,NA
HM76,Misc Insecta,1,0.01,NA
HM84,Misc Insecta,1,0.01,NA
HM85,Misc Insecta,1,0.005,NA
HM87,Misc Insecta,1,0.01,NA
HM92,Misc Insecta,1,0.01,NA
HM93,Misc Insecta,1,0.01,NA
HM95,Misc Insecta,1,0.01,NA
HM96,Misc Insecta,1,0.03,NA
HM98,Misc Insecta,2,0.01,NA
HM99,Misc Insecta,2,0.02,NA
HM100,Misc Insecta,1,0.02,NA
HM103,Misc Insecta,1,0.01,NA
HM104,Misc Insecta,1,0.01,NA
HM106,Misc Insecta,3,0.02,NA
AG01,Misc Insecta,3,0.12,NA
AN07,Misc Insecta,1,0.01,NA
AT01,Misc Insecta,2,0.001,NA
CB18,Misc Insecta,6,0.09,NA
CM05,Misc Insecta,3,0.03,NA
CU19,Misc Insecta,2,0.03,NA
CU33,Misc Insecta,3,0.02,NA
CU61,Misc Insecta,3,0.03,NA
CU76,Misc Insecta,3,0.08,NA
CU81,Misc Insecta,1,0.01,NA
EG16,Misc Insecta,3,0.02,NA
EG83,Misc Insecta,1,0.01,NA
EG84,Misc Insecta,1,0.01,NA
EU01,Misc Insecta,7,0.001,zooplankton
EU08,Misc Insecta,6,0.001,zooplankton
EU09,Misc Insecta,10,0.001,zooplankton
EU10,Misc Insecta,17,0.001,NA
EU16,Misc Insecta,3,0.001,NA
JF30,Misc Insecta,1,0.001,NA
JF100,Misc Insecta,1,0.01,legs
JF101,Misc Insecta,1,0.01,legs
MB01,Misc Insecta,7,0.001,NA
MA04,Misc Insecta,1,0.08,NA
RT04,Misc Insecta,3,0.001,NA
RT11,Misc Insecta,2,0.001,NA
RT13,Misc Insecta,6,0.001,NA
LL59,Misc Insecta,1,0.001,NA
LG269,Misc Insecta,1,0.001,NA
LG280,Misc Insecta,1,0.001,legs
LG295,Misc Insecta,3,0.001,NA
LG345,Misc Insecta,1,0.001,NA
LG398,Misc Insecta,2,0.005,NA
LG439,Misc Insecta,1,0.001,NA
LG441,Misc Insecta,1,0.001,NA
LG470,Misc Insecta,1,0.005,NA
LG510,Misc Insecta,1,0.001,NA
LG589,Misc Insecta,2,0.001,NA
LG769,Misc Insecta,2,0.001,NA
LG770,Misc Insecta,3,0.005,NA
LG774,Misc Insecta,1,0.001,NA
LG775,Misc Insecta,1,0.001,NA
LG779,Misc Insecta,2,0.005,NA
LG784,Misc Insecta,1,0.001,NA
LG786,Misc Insecta,1,0.005,NA
LG788,Misc Insecta,1,0.001,NA
LG794,Misc Insecta,1,0.005,NA
LG854,Misc Insecta,1,0.005,NA
LG860,Misc Insecta,2,0.005,NA
LG905,Misc Insecta,2,0.005,NA
LG908,Misc Insecta,1,0.001,NA
LMr104,Misc Insecta,3,0.01,NA
LPu10,Misc Insecta,1,0.01,NA
LPu19,Misc Insecta,1,0.03,ant?
LPu23,Misc Insecta,1,0.02,NA
LPu25,Misc Insecta,1,0.04,NA
NP22,Mite,1,0.001,NA
CU69,Mollusca,26,0.06,Snail fragments mix of spp likely; parasitic worms
CL08,Mollusca,3,0.01,Snail (physid?)
CU21,Mollusca,1,0.001,fragment
EE47,Mollusca,2,0.001,NA
CU09,Mollusca,1,0.001,NA
GH98,Mollusca,1,0.01,NA
GH252,Mollusca,1,0.005,NA
HM29,Mollusca,3,0.02,parasitic worms
HM30,Mollusca,3,0.02,NA
HM31,Mollusca,2,0.02,NA
HM33,Mollusca,6,0.03,NA
HM36,Mollusca,1,0.01,NA
HM38,Mollusca,1,0.01,NA
HM39,Mollusca,2,0.02,parasitic worms
HM42,Mollusca,4,0.02,NA
HM51,Mollusca,3,0.02,NA
HM58,Mollusca,6,0.04,NA
HM61,Mollusca,3,0.01,fragments
HM62,Mollusca,3,0.02,fragments
HM63,Mollusca,7,0.03,NA
HM64,Mollusca,13,0.07,NA
HM65,Mollusca,4,0.02,NA
HM67,Mollusca,4,0.03,NA
HM68,Mollusca,12,0.05,NA
HM81,Mollusca,3,0.03,NA
HM82,Mollusca,1,0.01,NA
HM99,Mollusca,1,0.01,NA
HM102,Mollusca,3,0.03,NA
HM105,Mollusca,3,0.04,NA
HM106,Mollusca,1,0.01,NA
CB15,Mollusca,1,0.02,NA
CU03,Mollusca,3,0.04,NA
CU10,Mollusca,3,0.04,NA
CU11,Mollusca,7,0.05,NA
CU12,Mollusca,8,0.09,NA
CU13,Mollusca,8,0.08,NA
CU18,Mollusca,13,0.2,NA
CU19,Mollusca,3,0.04,NA
CU38,Mollusca,1,0.02,NA
CU59,Mollusca,17,0.14,NA
CU60,Mollusca,7,0.09,NA
CU61,Mollusca,8,0.1,NA
CU62,Mollusca,5,0.06,NA
CU63,Mollusca,6,0.06,NA
CU71,Mollusca,4,0.05,NA
CU73,Mollusca,6,0.07,NA
CU76,Mollusca,4,0.05,NA
CU77,Mollusca,3,0.04,NA
CU79,Mollusca,2,0.02,fragments
CU81,Mollusca,3,0.04,NA
CU82,Mollusca,4,0.06,NA
CU83,Mollusca,3,0.02,NA
EG15,Mollusca,4,0.03,NA
EU06,Mollusca,1,0.001,NA
LG403,Mollusca,1,0.005,NA
LG482,Mollusca,1,0.001,NA
LG877,Mollusca,1,0.005,fragments
HF22,Nepidae,1,0.001,1 red leg
HF27,Nepidae,1,0.001,red legs
HF126,Nepidae,1,0.001,NA
GH551,Nepidae,1,0.001,NA
EG60,Notonectidae,1,0.01,NA
EG85,Notonectidae,2,0.02,NA
FC193,Odonata,1,0.005,NA
MC34,Oligochaeta,1,0.001,NA
GH594,Oligochaeta,1,0.001,NA
GH637,Oligochaeta,1,0.01,NA
LS07,Orange Mite,2,0.001,NA
OA16,Ostracoda,3,0.001,appear white after preservation
HP10,Ostracoda,1,0.001,NA
OA25,Ostracoda,1,0.001,NA
TM04,Ostracoda,1,0.001,NA
TM10,Ostracoda,1,0.001,NA
HP02,Ostracoda,1,0.001,NA
HP03,Ostracoda,111,0.005,NA
HP06,Ostracoda,14,0.01,NA
LMa24,Ostracoda,1,0.001,NA
EE07,Ostracoda,2,0.001,NA
EE29,Ostracoda,1,0.001,NA
EE38,Ostracoda,1,0.001,NA
EE41,Ostracoda,1,0.001,NA
EE42,Ostracoda,2,0.001,NA
EE47,Ostracoda,1,0.001,NA
EE48,Ostracoda,1,0.001,NA
EE50,Ostracoda,1,0.001,NA
EE53,Ostracoda,1,0.001,NA
EE56,Ostracoda,2,0.001,NA
EE69,Ostracoda,2,0.001,NA
LS45,Ostracoda,2,0.001,NA
LMa02,Ostracoda,4,0.001,NA
LMa03,Ostracoda,89,0.027,NA
LMa04,Ostracoda,20,0.002,NA
LMa05,Ostracoda,20,0.02,20 ostracods
NP23,Ostracoda,1,0.001,NA
LMa06,Ostracoda,102,0.02,NA
LMa09,Ostracoda,30,0.018,NA
NP117,Ostracoda,9,0.001,NA
FC29,Ostracoda,3,0.001,NA
FC30,Ostracoda,1,0.001,NA
LMa27,Ostracoda,10,0.001,NA
FC55,Ostracoda,6,0.001,NA
FC57,Ostracoda,2,0.001,NA
FC62,Ostracoda,11,0.001,NA
FC93,Ostracoda,1,0.001,NA
FC115,Ostracoda,3,0.001,NA
HF28,Ostracoda,28,0.001,NA
HF31,Ostracoda,2,0.001,NA
HF38,Ostracoda,1,0.001,NA
HF81,Ostracoda,2,0.001,NA
HF102,Ostracoda,1,0.001,NA
HF103,Ostracoda,2,0.001,NA
HF104,Ostracoda,1,0.001,NA
HF114,Ostracoda,1,0.001,NA
HF123,Ostracoda,2,0.001,NA
HF139,Ostracoda,5,0.001,NA
HF140,Ostracoda,3,0.001,NA
HF142,Ostracoda,1,0.001,NA
HF143,Ostracoda,1,0.001,NA
HF149,Ostracoda,2,0.001,NA
HF150,Ostracoda,3,0.001,NA
HF174,Ostracoda,3,0.001,NA
HF183,Ostracoda,1,0.001,NA
HF196,Ostracoda,2,0.001,NA
HF209,Ostracoda,1,0.001,NA
HF214,Ostracoda,1,0.001,NA
HF216,Ostracoda,2,0.001,NA
HF255,Ostracoda,2,0.001,NA
HF259,Ostracoda,3,0.001,NA
HF264,Ostracoda,1,0.001,NA
GH50,Ostracoda,6,0.001,NA
GH52,Ostracoda,2,0.001,NA
GH60,Ostracoda,2,0.001,NA
GH93,Ostracoda,17,0.001,NA
GH460,Ostracoda,1,0.001,NA
EG12,Ostracoda,1,0.001,NA
EU01,Ostracoda,12,0.001,NA
EU03,Ostracoda,2,0.001,NA
EU10,Ostracoda,6,0.001,NA
EU21,Ostracoda,32,0.005,NA
EU23,Ostracoda,10,0.001,NA
MB01,Ostracoda,47,0.01,NA
PX03,Ostracoda,1,0.001,NA
SL02,Ostracoda,24,0.01,NA
SL03,Ostracoda,3,0.001,NA
SL04,Ostracoda,4,0.001,NA
SL12,Ostracoda,7,0.001,NA
MB03,Ostracoda,3,0.001,NA
LL60,Ostracoda,3,0.001,NA
LG281,Ostracoda,1,0.001,NA
LG295,Ostracoda,1,0.001,NA
LG311,Ostracoda,1,0.001,NA
LG319,Ostracoda,9,0.001,NA
LG321,Ostracoda,5,0.001,NA
LG322,Ostracoda,2,0.001,NA
LG363,Ostracoda,1,0.001,NA
LG386,Ostracoda,7,0.001,NA
LG411,Ostracoda,2,0.001,NA
LG441,Ostracoda,2,0.001,NA
LG442,Ostracoda,2,0.001,NA
LG501,Ostracoda,1,0.001,NA
LG516,Ostracoda,8,0.001,NA
LG522,Ostracoda,1,0.001,NA
LG524,Ostracoda,3,0.001,NA
LG577,Ostracoda,1,0.001,NA
LG578,Ostracoda,6,0.001,NA
LG579,Ostracoda,5,0.001,NA
LG580,Ostracoda,3,0.001,NA
LG582,Ostracoda,1,0.001,NA
LG583,Ostracoda,1,0.001,NA
LG591,Ostracoda,2,0.001,NA
LG600,Ostracoda,1,0.001,NA
LG601,Ostracoda,1,0.001,NA
LG604,Ostracoda,2,0.001,NA
LG706,Ostracoda,1,0.001,NA
LG718,Ostracoda,1,0.001,NA
LG726,Ostracoda,2,0.001,NA
LG772,Ostracoda,11,0.001,NA
LG773,Ostracoda,3,0.001,NA
LG774,Ostracoda,11,0.001,NA
LG775,Ostracoda,8,0.001,NA
LG776,Ostracoda,8,0.001,NA
LG777,Ostracoda,11,0.001,NA
LG778,Ostracoda,6,0.001,NA
LG779,Ostracoda,6,0.001,NA
LG782,Ostracoda,19,0.001,NA
LG785,Ostracoda,3,0.001,NA
LG786,Ostracoda,10,0.001,NA
LG788,Ostracoda,8,0.001,NA
LG789,Ostracoda,6,0.001,NA
LG856,Ostracoda,1,0.001,NA
LG858,Ostracoda,1,0.001,NA
LMr106,Ostracoda,4,0.001,NA
LPu26,Ostracoda,1,0.001,NA
AC01,Palaemonetes,5,1.2,quite digested; 5 sets of eyes
AN30,Palaemonetes,1,0.1,NA
MC34,Palaemonetes,1,0.1,NA
LL51,Palaemonetes,1,0.01,NA
LL52,Palaemonetes,1,0.05,NA
LL53,Palaemonetes,1,0.01,NA
LMi13,Palaemonetes,3,0.025,1 mostly intact; 2 just heads
LP07,Palaemonetes,4,0.25,NA
LL50,Palaemonetes,4,0.5,NA
LP32,Palaemonetes,1,0.03,NA
AN01,Palaemonetes,1,0.01,NA
AN03,Palaemonetes,2,0.08,NA
CU66,Palaemonetes,1,0.03,partial head
LL19,Palaemonetes,8,0.6,NA
LL24,Palaemonetes,1,0.02,NA
CL09,Palaemonetes,1,0.03,NA
CL12,Palaemonetes,1,0.1,NA
SK01,Palaemonetes,5,0.4,NA
LMa01,Palaemonetes,2,0.001,NA
LMa20,Palaemonetes,11,0.01,NA
FC37,Palaemonetes,1,0.01,NA
LMa32,Palaemonetes,2,0.01,NA
FC198,Palaemonetes,1,0.01,NA
HM26,Palaemonetes,2,0.05,NA
HM35,Palaemonetes,1,0.05,NA
HM44,Palaemonetes,1,0.08,parasitic worms
HM47,Palaemonetes,1,0.05,NA
HM75,Palaemonetes,2,0.11,NA
HM77,Palaemonetes,1,0.04,NA
HM91,Palaemonetes,1,0.04,NA
HM100,Palaemonetes,1,0.07,NA
CU62,Palaemonetes,1,0.04,NA
EG06,Palaemonetes,1,0.02,NA
EG13,Palaemonetes,1,0.01,NA
EG15,Palaemonetes,1,0.02,NA
EG42,Palaemonetes,1,0.01,NA
LL26,Palaemonetes,1,0.08,head only
LL31,Palaemonetes,1,0.04,parasitic worms
LG601,Palaemonetes,1,0.001,NA
LPu11,Palaemonetes,4,0.04,NA
LPu12,Palaemonetes,2,0.02,partial
LPu13,Palaemonetes,4,0.06,NA
LPu17,Palaemonetes,1,0.02,NA
LPu18,Palaemonetes,7,0.9,NA
LPu30,Palaemonetes,1,0.09,NA
LPu31,Palaemonetes,3,0.08,NA
LPu33,Palaemonetes,1,0.22,NA
LP28,Pelocoris,1,0.04,exoskeleton mostly intact
CL04,Pelocoris,2,0.04,NA
LMa17,Pelocoris,5,0.05,1 head capsule; several pairs of wings
CL08,Pelocoris,7,0.4,NA
AN01,Pelocoris,1,0.001,head only 
AN03,Pelocoris,1,0.05,NA
LL22,Pelocoris,1,0.05,parasitic worms
LMa05,Pelocoris,12,0.07,NA
LMa12,Pelocoris,1,0.01,NA
LMa27,Pelocoris,1,0.015,NA
FC196,Pelocoris,3,0.01,NA
FC197,Pelocoris,2,0.005,NA
FC198,Pelocoris,1,0.005,NA
GH102,Pelocoris,1,0.005,head only
GH298,Pelocoris,1,0.005,head only
GH712,Pelocoris,1,0.1,NA
GH714,Pelocoris,1,0.05,NA
HM62,Pelocoris,1,0.01,NA
CU83,Pelocoris,1,0.08,NA
EG15,Pelocoris,1,0.01,NA
LG789,Pelocoris,1,0.005,NA
LPu11,Pelocoris,1,0.02,NA
LPu27,Pelocoris,1,0.02,NA
LPu28,Pelocoris,1,0.14,NA
LPu29,Pelocoris,2,0.19,parasitic worms
SK02,Periphyton,1,1.11,mix of periphtyon algae detritus just like peri mat (mostly empty)
AN27,Periphyton,1,0.06,NA
AN25,Periphyton,1,0.04,NA
TM12,Periphyton,1,0.2,full intestine
TM10,Periphyton,1,0.2,NA
LL55,Periphyton,1,0.04,NA
LMa17,Periphyton,1,0.2,NA
LMi11,Periphyton,1,0.13,NA
LMi12,Periphyton,1,0.03,NA
HP15,Periphyton,1,0.01,NA
AN09,Periphyton,1,0.04,NA
LL15,Periphyton,1,0.1,NA
TM15,Periphyton,1,0.3,NA
EE37,Periphyton,1,0.001,NA
LP19,Periphyton,1,0.08,NA
LP18,Periphyton,1,0.004,NA
LP20,Periphyton,1,0.005,NA
LL09,Periphyton,1,0.03,NA
PL03,Periphyton,1,0.001,full intestine of similar
PL04,Periphyton,1,0.001,intestine full of more
PL07,Periphyton,1,0.001,NA
PL41,Periphyton,1,0.001,NA
PL42,Periphyton,1,0.001,full intestine
PL43,Periphyton,1,0.001,full intestine
PL44,Periphyton,1,0.001,full intestine
PL45,Periphyton,1,0.001,NA
PL46,Periphyton,1,0.001,NA
PL47,Periphyton,1,0.001,NA
PL48,Periphyton,1,0.001,NA
PL64,Periphyton,1,0.001,NA
PL65,Periphyton,1,0.001,NA
PL82,Periphyton,1,0.001,NA
PL95,Periphyton,1,0.005,NA
PL96,Periphyton,1,0.005,full intestine
PL97,Periphyton,1,0.005,full intestine
PL98,Periphyton,1,0.005,full intestine
PL99,Periphyton,1,0.005,full intestine
LMa22,Periphyton,1,0.01,NA
PL100,Periphyton,1,0.001,NA
PL101,Periphyton,1,0.001,NA
PL102,Periphyton,1,0.001,NA
PL104,Periphyton,1,0.001,NA
PL105,Periphyton,1,0.001,NA
PL106,Periphyton,1,0.001,NA
PL121,Periphyton,1,0.001,NA
HF31,Periphyton,1,0.001,NA
HF32,Periphyton,1,0.001,NA
HF54,Periphyton,1,0.001,NA
HF55,Periphyton,1,0.001,NA
HF59,Periphyton,1,0.001,NA
HF60,Periphyton,1,0.001,NA
HF61,Periphyton,1,0.001,NA
HF63,Periphyton,1,0.001,NA
HF64,Periphyton,1,0.001,NA
HF67,Periphyton,1,0.001,NA
HF127,Periphyton,1,0.001,NA
HF142,Periphyton,1,0.001,NA
HF143,Periphyton,1,0.001,NA
HF172,Periphyton,1,0.001,NA
HF176,Periphyton,1,0.001,NA
HF182,Periphyton,1,0.001,NA
HF183,Periphyton,1,0.001,NA
HF184,Periphyton,1,0.001,NA
HF185,Periphyton,1,0.001,NA
HF186,Periphyton,1,0.001,NA
HF199,Periphyton,1,0.001,NA
HF201,Periphyton,1,0.001,NA
HF208,Periphyton,1,0.001,NA
HF211,Periphyton,1,0.001,NA
HF213,Periphyton,1,0.001,NA
HF220,Periphyton,1,0.001,NA
HF245,Periphyton,1,0.001,NA
HF259,Periphyton,1,0.001,NA
HF266,Periphyton,1,0.001,NA
GH62,Periphyton,1,0.001,NA
GH107,Periphyton,1,0.001,NA
GH220,Periphyton,1,0.001,NA
GH253,Periphyton,1,0.001,NA
GH283,Periphyton,1,0.001,NA
GH310,Periphyton,1,0.001,NA
GH375,Periphyton,1,0.001,NA
GH445,Periphyton,1,0.001,NA
GH449,Periphyton,1,0.001,NA
GH452,Periphyton,1,0.001,NA
GH455,Periphyton,1,0.001,NA
GH480,Periphyton,1,0.001,NA
GH546,Periphyton,1,0.001,NA
GH588,Periphyton,1,0.001,NA
GH593,Periphyton,1,0.01,NA
GH657,Periphyton,1,0.01,NA
GH700,Periphyton,1,0.001,NA
GH715,Periphyton,1,0.001,NA
AT01,Periphyton,1,0.02,NA
AT03,Periphyton,1,0.03,NA
CV03,Periphyton,1,0.03,NA
JF25,Periphyton,1,0.05,NA
JF26,Periphyton,1,0.06,NA
JF27,Periphyton,1,0.03,NA
JF28,Periphyton,1,0.02,NA
JF30,Periphyton,1,0.02,NA
JF31,Periphyton,1,0.03,NA
JF40,Periphyton,1,0.05,NA
JF100,Periphyton,1,0.01,NA
JF101,Periphyton,1,0.03,parasitic worms
RT03,Periphyton,1,0.04,NA
RT04,Periphyton,1,0.4,NA
RT11,Periphyton,1,0.5,NA
RT12,Periphyton,1,0.5,NA
RT13,Periphyton,1,0.6,NA
MB03,Periphyton,1,0.005,NA
LL60,Periphyton,1,0.05,NA
LL65,Periphyton,1,0.04,NA
LG260,Periphyton,1,0.005,NA
LG261,Periphyton,1,0.005,NA
LG267,Periphyton,1,0.001,NA
LG280,Periphyton,1,0.005,NA
LG283,Periphyton,1,0.001,NA
LG296,Periphyton,1,0.005,NA
LG301,Periphyton,1,0.001,NA
LG303,Periphyton,1,0.001,NA
LG306,Periphyton,1,0.001,NA
LG349,Periphyton,1,0.001,NA
LG360,Periphyton,1,0.005,NA
LG361,Periphyton,1,0.005,NA
LG362,Periphyton,1,0.005,NA
LG363,Periphyton,1,0.005,NA
LG364,Periphyton,1,0.005,NA
LG365,Periphyton,1,0.005,NA
LG386,Periphyton,1,0.005,NA
LG387,Periphyton,1,0.005,NA
LG392,Periphyton,1,0.005,NA
LG407,Periphyton,1,0.005,NA
LG419,Periphyton,1,0.001,NA
LG434,Periphyton,1,0.003,NA
LG437,Periphyton,1,0.003,NA
LG443,Periphyton,1,0.005,NA
LG446,Periphyton,1,0.005,NA
LG451,Periphyton,1,0.005,NA
LG461,Periphyton,1,0.003,NA
LG464,Periphyton,1,0.001,NA
LG465,Periphyton,1,0.001,NA
LG470,Periphyton,1,0.001,NA
LG471,Periphyton,1,0.001,NA
LG472,Periphyton,1,0.004,NA
LG473,Periphyton,1,0.003,NA
LG479,Periphyton,1,0.001,NA
LG480,Periphyton,1,0.003,NA
LG483,Periphyton,1,0.002,NA
LG502,Periphyton,1,0.002,NA
LG504,Periphyton,1,0.001,NA
LG509,Periphyton,1,0.001,NA
LG510,Periphyton,1,0.005,NA
LG512,Periphyton,1,0.003,NA
LG513,Periphyton,1,0.001,NA
LG515,Periphyton,1,0.001,NA
LG518,Periphyton,1,0.001,NA
LG520,Periphyton,1,0.001,NA
LG521,Periphyton,1,0.001,NA
LG523,Periphyton,1,0.001,NA
LG527,Periphyton,1,0.001,NA
LG528,Periphyton,1,0.005,NA
LG529,Periphyton,1,0.005,NA
LG565,Periphyton,1,0.005,NA
LG566,Periphyton,1,0.001,NA
LG567,Periphyton,1,0.001,NA
LG568,Periphyton,1,0.005,NA
LG581,Periphyton,1,0.005,NA
LG586,Periphyton,1,0.001,NA
LG587,Periphyton,1,0.001,NA
LG588,Periphyton,1,0.001,NA
LG591,Periphyton,1,0.001,NA
LG599,Periphyton,1,0.001,NA
LG601,Periphyton,1,0.001,NA
LG631,Periphyton,1,0.003,NA
LG688,Periphyton,1,0.001,NA
LG689,Periphyton,1,0.001,NA
LG694,Periphyton,1,0.001,NA
LG700,Periphyton,1,0.001,NA
LG701,Periphyton,1,0.001,NA
LG703,Periphyton,1,0.001,NA
LG704,Periphyton,1,0.001,NA
LG706,Periphyton,1,0.001,NA
LG708,Periphyton,1,0.001,NA
LG711,Periphyton,1,0.001,NA
LG712,Periphyton,1,0.001,NA
LG715,Periphyton,1,0.001,NA
LG727,Periphyton,1,0.001,NA
LG728,Periphyton,1,0.001,NA
LG738,Periphyton,1,0.005,NA
LG739,Periphyton,1,0.005,NA
LG741,Periphyton,1,0.005,NA
LG745,Periphyton,1,0.001,NA
LG746,Periphyton,1,0.005,NA
LG749,Periphyton,1,0.005,NA
LG750,Periphyton,1,0.005,NA
LG752,Periphyton,1,0.005,NA
LG758,Periphyton,1,0.005,NA
LG759,Periphyton,1,0.005,NA
LG763,Periphyton,1,0.005,NA
LG766,Periphyton,1,0.005,NA
LG771,Periphyton,1,0.001,NA
LG780,Periphyton,1,0.001,NA
LG790,Periphyton,1,0.005,NA
LG791,Periphyton,1,0.005,NA
LG792,Periphyton,1,0.005,NA
LG794,Periphyton,1,0.005,NA
LG795,Periphyton,1,0.005,NA
LG796,Periphyton,1,0.005,NA
LG797,Periphyton,1,0.005,NA
LG800,Periphyton,1,0.005,NA
LG857,Periphyton,1,0.005,NA
LG865,Periphyton,1,0.001,NA
LG872,Periphyton,1,0.005,NA
LG873,Periphyton,1,0.001,NA
LG874,Periphyton,1,0.001,NA
LG875,Periphyton,1,0.001,NA
LG876,Periphyton,1,0.001,NA
