"","ID","MDS1","MDS2","size_class","Invasion_Status","Habitat","Season","Length","Wet_Weight"
"253","LG863",0.276902970326328,0.0529851666834295,"L.goo2","Post-Invasion","Marsh","Dry",19.65,0.158
"254","LG862",0.365805177642371,0.0508034711165681,"L.goo2","Post-Invasion","Marsh","Dry",19.62,0.152
"255","LG861",0.565379491490722,0.139016428863587,"L.goo2","Post-Invasion","Marsh","Dry",20.19,0.153
"256","LG860",0.248020193384815,0.213667108796916,"L.goo2","Post-Invasion","Marsh","Dry",19.88,0.156
"257","LG859",0.220158705442647,0.00585336500103864,"L.goo2","Post-Invasion","Marsh","Dry",21.32,0.213
"258","LG858",0.151853754891783,0.0636534270620154,"L.goo2","Post-Invasion","Marsh","Dry",22.13,0.22
"259","LG857",0.172865987302988,0.0397669031686193,"L.goo1","Post-Invasion","Marsh","Dry",16.49,0.077
"260","LG856",0.293013578785024,0.190985610407349,"L.goo2","Post-Invasion","Marsh","Dry",18.17,0.11
"261","LG855",0.281332496780614,0.108895704163289,"L.goo1","Post-Invasion","Marsh","Dry",15.82,0.06
"262","LG854",0.273186586876215,0.0531311479363447,"L.goo1","Post-Invasion","Marsh","Dry",14.3,0.063
"263","LG853",0.14763907225242,0.0326260649513899,"L.goo1","Post-Invasion","Marsh","Dry",13.68,0.048
"264","LG852",0.182319349224251,0.0896562907254377,"L.goo1","Post-Invasion","Marsh","Dry",16.01,0.08
"265","LG851",0.156389610223167,0.0184493884017194,"L.goo2","Post-Invasion","Marsh","Dry",21.52,0.208
"266","LG850",0.244118081628152,0.0657715909930356,"L.goo2","Post-Invasion","Marsh","Dry",25.36,0.294
"267","LG849",0.18650491486321,0.0291443723557621,"L.goo2","Post-Invasion","Marsh","Dry",24.3,0.289
"268","LG848",0.271958884600206,0.0386340361895621,"L.goo2","Post-Invasion","Marsh","Dry",17.74,0.128
"269","LG847",0.161995146155672,0.0764593537492817,"L.goo2","Post-Invasion","Marsh","Dry",19.76,0.188
"270","LG846",0.198909557681462,0.016033810220566,"L.goo2","Post-Invasion","Marsh","Dry",23.52,0.251
"271","LG845",0.129705882378987,-0.00960577883077755,"L.goo1","Post-Invasion","Pond","Dry",16.91,0.088
"272","LG844",0.129705882378987,-0.00960577883077755,"L.goo1","Post-Invasion","Pond","Dry",14.85,0.06
"273","LG843",-0.367525449769387,-0.335684050991028,"L.goo2","Post-Invasion","Pond","Dry",20.14,0.174
"274","LG842",0.268511757825483,-0.0158011152098227,"L.goo1","Post-Invasion","Pond","Dry",13.96,0.052
"275","LG841",-0.367525449769387,-0.335684050991028,"L.goo1","Post-Invasion","Pond","Dry",16.85,0.088
"276","LG840",0.275587497334128,0.0099055891475664,"L.goo1","Post-Invasion","Pond","Dry",16.49,0.085
"277","LG839",0.138203489665223,0.0667158680282272,"L.goo2","Post-Invasion","Pond","Dry",17.58,0.098
"278","LG837",0.129705882378987,-0.00960577883077755,"L.goo2","Post-Invasion","Pond","Dry",18.48,0.068
"279","LG836",0.393857611908374,-0.142153709656422,"L.goo2","Post-Invasion","Pond","Dry",17.9,0.09
"280","LG835",0.204409236673426,-0.158310019540469,"L.goo2","Post-Invasion","Pond","Dry",22.8,0.244
"281","LG833",0.176557549198642,-0.00200465536096289,"L.goo2","Post-Invasion","Pond","Dry",27.16,0.386
"282","LG832",0.25905746968882,-0.0161289224388466,"L.goo2","Post-Invasion","Pond","Dry",23.84,0.235
"283","LG830",-0.61086845988428,-0.695367880439301,"L.goo2","Post-Invasion","Pond","Dry",20.94,0.147
"284","LG829",0.255307824859659,-0.0641390078406188,"L.goo2","Post-Invasion","Pond","Dry",19.21,0.113
"285","LG828",-0.29755563106287,-0.115319085065168,"L.goo1","Post-Invasion","Pond","Dry",15.74,0.062
"286","LG827",0.230915155787531,-0.135895634746207,"L.goo1","Post-Invasion","Pond","Dry",13.81,0.043
"287","LG826",0.129705882378987,-0.00960577883077755,"L.goo1","Post-Invasion","Pond","Dry",14.46,0.047
"288","LG800",0.30562131226392,0.0355730162328896,"L.goo1","Post-Invasion","Marsh","Dry",13.06,0.05
"289","LG799",0.33593621313618,0.0476228376356143,"L.goo1","Post-Invasion","Marsh","Dry",16,0.08
"290","LG798",-0.29959635180509,1.0232772063943,"L.goo2","Post-Invasion","Marsh","Dry",23.29,0.287
"291","LG797",0.155422407916268,-0.0365321093685377,"L.goo2","Post-Invasion","Marsh","Dry",18.81,0.136
"292","LG796",0.421679937900905,-0.444053844319442,"L.goo2","Post-Invasion","Marsh","Dry",19.93,0.172
"293","LG795",0.39161784657369,-0.00879103791311998,"L.goo2","Post-Invasion","Marsh","Dry",22.87,0.224
"294","LG794",0.442449080590922,-0.0797691582456539,"L.goo2","Post-Invasion","Marsh","Dry",20.26,0.159
"295","LG793",0.317261060130632,0.0218495178094969,"L.goo2","Post-Invasion","Marsh","Dry",20.06,0.151
"296","LG792",0.606863340917598,-0.267824357520918,"L.goo2","Post-Invasion","Marsh","Dry",18.94,0.159
"297","LG791",0.32195607657429,0.0473368489484453,"L.goo1","Post-Invasion","Marsh","Dry",17.02,0.101
"298","LG790",0.277060424563196,0.0255127116035214,"L.goo2","Post-Invasion","Marsh","Dry",23.7,0.26
"299","LG789",0.617582360457592,-0.130926025159796,"L.goo1","Post-Invasion","Pond","Dry",13.99,0.041
"300","LG788",0.664054054647096,-0.203895801882984,"L.goo1","Post-Invasion","Pond","Dry",16.28,0.067
"301","LG787",0.235828579685786,-0.0309646107220842,"L.goo1","Post-Invasion","Pond","Dry",15.83,0.06
"302","LG786",0.673717173487539,-0.127540949488125,"L.goo2","Post-Invasion","Pond","Dry",18.59,0.102
"303","LG785",0.430599453452559,-0.0304542270508524,"L.goo1","Post-Invasion","Pond","Dry",15.09,0.064
"304","LG784",0.352915655319327,-0.162354256969128,"L.goo1","Post-Invasion","Pond","Dry",16.1,0.072
"305","LG783",0.255742788477402,-0.0976107606836349,"L.goo1","Post-Invasion","Pond","Dry",14.83,0.045
"306","LG782",0.606492081149266,-0.161748357017664,"L.goo2","Post-Invasion","Pond","Dry",17.96,0.101
"307","LG781",0.236692697801837,-0.124248561936824,"L.goo2","Post-Invasion","Pond","Dry",23.27,0.212
"308","LG780",0.158288941063331,-0.0373695126200145,"L.goo2","Post-Invasion","Pond","Dry",22.76,0.204
"309","LG779",0.495761542031255,0.0158226011233495,"L.goo2","Post-Invasion","Pond","Dry",25.17,0.284
"310","LG778",0.578444988286475,0.0887367335585731,"L.goo2","Post-Invasion","Pond","Dry",18.6,0.107
"311","LG777",0.0113912711134112,-0.472586548816257,"L.goo1","Post-Invasion","Pond","Dry",17.41,0.117
"312","LG776",-0.00381330431982758,-0.422717452196204,"L.goo2","Post-Invasion","Pond","Dry",20.79,0.155
"313","LG775",0.768827805363647,0.202572294730534,"L.goo2","Post-Invasion","Pond","Dry",18.37,0.115
"314","LG774",0.654592712572145,-0.0507917352017686,"L.goo2","Post-Invasion","Pond","Dry",22.71,0.201
"315","LG773",0.468275872023543,-0.0128570581220185,"L.goo2","Post-Invasion","Pond","Dry",22.88,0.224
"316","LG772",0.621550268790557,-0.166891678775523,"L.goo2","Post-Invasion","Pond","Dry",19.33,0.14
"317","LG771",0.385412174893038,-0.000160326414308771,"L.goo1","Post-Invasion","Pond","Dry",12.83,0.035
"318","LG770",0.242220685886878,0.261094055698368,"L.goo2","Post-Invasion","Pond","Dry",22.85,0.246
"319","LG769",0.159986536134898,0.0504839858773396,"L.goo2","Post-Invasion","Pond","Dry",27.34,0.36
"320","LG766",-0.11231117840207,-0.614573996674511,"L.goo2","Post-Invasion","Pond","Wet",18.3,0.095
"321","LG763",0.304614508516075,0.03825742124771,"L.goo2","Post-Invasion","Pond","Wet",18.73,0.111
"322","LG759",0.322497617853067,-0.110860679154131,"L.goo1","Post-Invasion","Pond","Wet",12.88,0.057
"323","LG758",0.291936905298451,-0.11688960279793,"L.goo1","Post-Invasion","Pond","Wet",15.12,0.075
"324","LG757",0.38727996254316,-0.0148505579624913,"L.goo1","Post-Invasion","Pond","Wet",13.4,0.05
"325","LG754",0.240479738933352,-0.00301906314132823,"L.goo1","Post-Invasion","Pond","Wet",12.26,0.028
"326","LG752",0.372849165626812,-0.178221556952295,"L.goo1","Post-Invasion","Pond","Wet",14.67,0.047
"327","LG750",0.425124416281685,0.0230284286849177,"L.goo1","Post-Invasion","Pond","Wet",16.94,0.079
"328","LG749",0.155422407916268,-0.0365321093685377,"L.goo2","Post-Invasion","Pond","Wet",18.37,0.106
"329","LG746",0.394171198930531,-0.014216895715429,"L.goo2","Post-Invasion","Pond","Wet",24.16,0.248
"330","LG745",0.399116796440849,-0.029722471931573,"L.goo2","Post-Invasion","Marsh","Wet",19.98,0.155
"331","LG743",0.243644907946573,-0.113135149657722,"L.goo2","Post-Invasion","Marsh","Wet",18.73,0.142
"332","LG741",0.427714643165215,-0.168333015731098,"L.goo2","Post-Invasion","Marsh","Wet",19.21,0.134
"333","LG740",0.521319362971612,-0.167862107729019,"L.goo2","Post-Invasion","Marsh","Wet",21.15,0.186
"334","LG739",-0.173282705356581,-0.780141883963003,"L.goo2","Post-Invasion","Marsh","Wet",18.55,0.141
"335","LG738",-0.136154409214124,-0.798351218870076,"L.goo2","Post-Invasion","Marsh","Wet",17.65,0.95
"336","LG733",0.266340561503541,0.0627808572565271,"L.goo1","Post-Invasion","Marsh","Wet",11.86,0.03
"337","LG731",0.333745453013972,0.0341662782555624,"L.goo2","Post-Invasion","Marsh","Wet",18.21,0.104
"338","LG728",0.488411163795686,-0.398792129417625,"L.goo1","Post-Invasion","Marsh","Wet",14.81,0.068
"339","LG727",0.69021345372665,-0.135158980686296,"L.goo1","Post-Invasion","Marsh","Wet",17.35,0.122
"340","LG726",0.612607491569805,0.0193429116548939,"L.goo1","Post-Invasion","Marsh","Wet",17.26,0.111
"341","LG722",0.266763897657834,-0.113500784897759,"L.goo2","Post-Invasion","Marsh","Wet",18.6,0.138
"342","LG718",0.0358904057352432,0.719853159934268,"L.goo2","Post-Invasion","Marsh","Wet",26.74,0.348
"343","LG715",0.36124347821381,-0.214891963033356,"L.goo1","Post-Invasion","Marsh","Wet",12.56,0.021
"344","LG713",0.255742788477402,-0.0976107606836349,"L.goo1","Post-Invasion","Marsh","Wet",11.75,0.04
"345","LG712",-0.118636232551354,-0.447957059652321,"L.goo1","Post-Invasion","Marsh","Wet",15.23,0.066
"346","LG711",0.276851342458976,-0.275130466473185,"L.goo1","Post-Invasion","Marsh","Wet",15.08,0.068
"347","LG708",0.133544849912797,-0.214151350944268,"L.goo1","Post-Invasion","Marsh","Wet",17.31,0.101
"348","LG707",-0.307596936071244,0.194575434230288,"L.goo1","Post-Invasion","Marsh","Wet",16.84,0.108
"349","LG706",0.616900794323905,-0.300645600106609,"L.goo1","Post-Invasion","Marsh","Wet",14.96,0.055
"350","LG704",0.430574909153724,-0.118995080251804,"L.goo2","Post-Invasion","Marsh","Wet",25.55,0.331
"351","LG703",0.322497617853067,-0.110860679154131,"L.goo1","Post-Invasion","Pond","Wet",12.09,0.048
"352","LG701",0.325203599223092,-0.114516852837028,"L.goo1","Post-Invasion","Pond","Wet",13.25,0.066
"353","LG700",-0.118636232551354,-0.447957059652321,"L.goo1","Post-Invasion","Pond","Wet",12.86,0.061
"354","LG697",-0.543516768645917,1.13252923274065,"L.goo2","Post-Invasion","Pond","Wet",22.14,0.191
"355","LG696",0.290046246599782,0.0214678547480178,"L.goo1","Post-Invasion","Marsh","Wet",13.57,0.042
"356","LG695",0.340327926223846,-0.061730925496059,"L.goo1","Post-Invasion","Pond","Wet",9.72,0.025
"357","LG694",-0.118636232551354,-0.447957059652321,"L.goo1","Post-Invasion","Pond","Wet",9.43,0.024
"358","LG690",0.235887742206359,-0.128916267349583,"L.goo1","Post-Invasion","Pond","Wet",11.6,0.039
"359","LG689",0.304461286105441,-0.189013638449139,"L.goo1","Post-Invasion","Pond","Wet",12.92,0.047
"360","LG688",0.622198761872097,-0.215735566656618,"L.goo1","Post-Invasion","Pond","Wet",12.34,0.046
"361","LG649",0.291558399561459,0.0404981393875911,"L.goo2","Post-Invasion","Pond","Wet",20.62,0.141
"362","LG647",0.87249499158868,-0.346551462285416,"L.goo2","Post-Invasion","Pond","Wet",21.67,0.167
"363","LG646",0.268427211484392,0.32952282663769,"L.goo2","Post-Invasion","Pond","Wet",24,0.242
"364","LG639",0.36004940331241,0.0500733036329858,"L.goo1","Post-Invasion","Pond","Wet",13.33,0.058
"365","LG637",0.297675339146876,0.371463309461432,"L.goo1","Post-Invasion","Pond","Wet",15.37,0.096
"366","LG633",0.35886401926654,-0.129559934895479,"L.goo1","Post-Invasion","Pond","Wet",17.39,0.118
"367","LG631",0.449494299300128,0.0193756697986454,"L.goo2","Post-Invasion","Pond","Wet",24.28,0.23
"368","LG626",0.81225676974858,0.572272009812405,"L.goo1","Post-Invasion","Pond","Wet",11.57,0.02
"369","LG625",0.136903442709497,0.0619667171449683,"L.goo2","Post-Invasion","Pond","Wet",22.05,0.177
"370","LG419",0.324238591346983,-0.17011661454171,"L.goo2","Post-Invasion","Pond","Wet",24.8,0.259
"371","LG418",-0.29959635180509,1.0232772063943,"L.goo2","Post-Invasion","Pond","Wet",24.54,0.269
"372","LG413",0.255742788477402,-0.0976107606836349,"L.goo1","Post-Invasion","Pond","Wet",11.19,0.036
"373","LG411",0.275662520860056,0.700014752744039,"L.goo2","Post-Invasion","Pond","Wet",19.47,0.141
"374","LG410",0.294912649738469,-0.119598727587614,"L.goo1","Post-Invasion","Pond","Wet",11.51,0.023
"375","LG407",0.15948940313701,0.0220626063554888,"L.goo2","Post-Invasion","Pond","Wet",23.62,0.265
"376","LG406",0.286532685446652,0.00729311881938962,"L.goo2","Post-Invasion","Pond","Wet",25.94,0.383
"377","LG405",0.239886975758597,-0.00856373116923091,"L.goo2","Post-Invasion","Pond","Wet",24.53,0.287
"378","LG404",0.279592966377016,-0.0829139284902184,"L.goo2","Post-Invasion","Pond","Wet",25.51,0.325
"379","LG403",0.41941731492188,0.0609979199630165,"L.goo2","Post-Invasion","Pond","Wet",24.02,0.256
"380","LG402",0.296858577717648,-0.0141277853134977,"L.goo2","Post-Invasion","Pond","Wet",26.24,0.34
"381","LG401",0.334780807823449,-0.00438381763042547,"L.goo1","Post-Invasion","Marsh","Wet",15.19,0.065
"382","LG400",0.161135615788184,0.179949798910577,"L.goo1","Post-Invasion","Marsh","Wet",17.07,0.09
"383","LG399",0.426429067916437,0.348367020834837,"L.goo2","Post-Invasion","Marsh","Wet",21.3,0.175
"384","LG398",-0.379928979920052,0.716793064762234,"L.goo2","Post-Invasion","Marsh","Wet",21.51,0.182
"385","LG397",0.277894837294124,-0.110035683514312,"L.goo1","Post-Invasion","Marsh","Wet",11.08,0.022
"386","LG396",0.120304358644101,0.739115482350763,"L.goo2","Post-Invasion","Marsh","Wet",21.22,0.166
"387","LG392",0.333164942309961,-0.181331520937304,"L.goo1","Post-Invasion","Marsh","Wet",11.22,0.019
"388","LG391",0.387089837916788,0.0849404349820807,"L.goo2","Post-Invasion","Marsh","Wet",17.96,0.108
"389","LG389",0.371591770415685,0.0319473847399061,"L.goo2","Post-Invasion","Marsh","Wet",17.96,0.092
"390","LG387",0.408598209442183,-0.0740100498193771,"L.goo2","Post-Invasion","Marsh","Wet",21.92,0.205
"391","LG345",0.124631742198629,0.153915619603715,"L.goo2","Post-Invasion","Pond","Dry",18.3,0.1
"392","JF99",-0.426069546171501,-0.624643207745799,"J.flo2","Post-Invasion","Pond","Dry",25.23,0.583
"393","JF72",0.291282959422113,-0.162914561181285,"J.flo2","Post-Invasion","Pond","Dry",21.72,0.506
"394","JF71",0.29318907042579,-0.166690138181043,"J.flo1","Post-Invasion","Pond","Dry",15.93,0.138
"395","JF40",0.321363513498337,-1.03071274330902,"J.flo1","Post-Invasion","Marsh","Wet",17.1,0.181
"396","JF31",0.321363513498337,-1.03071274330902,"J.flo1","Post-Invasion","Pond","Wet",17.15,0.167
"397","JF30",-0.109980119619065,-1.10874550374832,"J.flo2","Post-Invasion","Pond","Wet",32.89,1.2
"398","JF28",-0.0863835277960784,-0.719993622285425,"J.flo1","Post-Invasion","Pond","Wet",13.17,0.064
"399","JF27",0.321363513498337,-1.03071274330902,"J.flo1","Post-Invasion","Marsh","Wet",15.79,0.124
"400","JF26",0.459238038948433,-0.821092824922466,"J.flo1","Post-Invasion","Marsh","Wet",16.52,0.145
"401","JF25",0.321363513498337,-1.03071274330902,"J.flo2","Post-Invasion","Marsh","Wet",28.25,0.741
"402","JF101",-0.109980119619065,-1.10874550374832,"J.flo2","Post-Invasion","Marsh","Dry",30.03,1.389
"403","JF100",-0.109980119619064,-1.10874550374832,"J.flo2","Post-Invasion","Pond","Dry",23.94,0.487
"404","HP16",-0.367525449769387,-0.335684050991028,"H.lit1","Post-Invasion","Pond","Dry",147.68,117.201
"405","HP15",-0.118636232551354,-0.447957059652321,"H.lit1","Post-Invasion","Pond","Dry",180,166.702
"406","HP14",-0.367525449769387,-0.335684050991028,"H.lit1","Post-Invasion","Pond","Dry",131.5,79.377
"407","HP13",-0.367525449769387,-0.335684050991028,"H.lit1","Post-Invasion","Pond","Dry",142.03,97.705
"408","HP12",-0.367525449769387,-0.335684050991028,"H.lit1","Post-Invasion","Pond","Dry",121.74,71.13
"409","HP10",-0.118343147621785,-0.486157954351904,"H.lit1","Post-Invasion","Pond","Dry",102.15,38.319
"410","HP09",-0.367525449769387,-0.335684050991028,"H.lit1","Post-Invasion","Pond","Dry",114.05,49.478
"411","HP06",0.283827371834536,-0.318485106121914,"H.lit1","Post-Invasion","Marsh","Dry",99.69,40.738
"412","HP05",-0.367525449769387,-0.335684050991028,"H.lit1","Post-Invasion","Pond","Dry",148,113.118
"413","HP03",0.00209614318289424,-0.393430235794684,"H.lit1","Post-Invasion","Marsh","Dry",88.82,28.232
"414","HP02",-0.427663250692418,-0.727491952747142,"H.lit1","Post-Invasion","Marsh","Dry",101.25,42.325
"415","HM99",-0.397096662477644,0.523467091314739,"H.let1","Post-Invasion","Marsh","Dry",60.59,7.89
"416","HM98",-0.345551765343563,-0.732002338566807,"H.let1","Post-Invasion","Marsh","Dry",55.67,6.377
"417","HM97",-0.509565451519373,0.00426220510187715,"H.let1","Post-Invasion","Marsh","Dry",58.6,7.022
"418","HM96",-0.299391039160724,0.405162658537406,"H.let1","Post-Invasion","Marsh","Dry",62.22,7.266
"419","HM95",-0.434012071308968,0.456404938718181,"H.let1","Post-Invasion","Marsh","Dry",62.95,7.415
"420","HM94",-0.917313253829447,0.865727816935129,"H.let1","Post-Invasion","Marsh","Dry",64.67,7.314
"421","HM93",-0.423072976028766,-0.814410581711683,"H.let1","Post-Invasion","Marsh","Dry",59.59,6.529
"422","HM92",-0.594406219776861,-0.879749407480399,"H.let1","Post-Invasion","Marsh","Dry",57.32,9.387
"423","HM91",-0.865440558397428,-0.209590133021739,"H.let1","Post-Invasion","Marsh","Dry",65.32,7.428
"424","HM90",-0.367525449769387,-0.335684050991028,"H.let1","Post-Invasion","Marsh","Dry",60.95,7.429
"425","HM89",-0.725628249617695,-0.20832847056491,"H.let1","Post-Invasion","Marsh","Dry",57.08,6.74
"426","HM88",-0.0355438796700643,0.989559285454186,"H.let1","Post-Invasion","Marsh","Dry",57.67,6.846
"427","HM87",-0.356297431728765,-0.991939273309818,"H.let1","Post-Invasion","Marsh","Dry",56.1,5.737
"428","HM86",-0.705746262325355,0.873631974874639,"H.let1","Post-Invasion","Marsh","Dry",63.11,8.364
"429","HM85",-0.375453157969495,-0.72780750328929,"H.let1","Post-Invasion","Marsh","Dry",52.52,4.273
"430","HM84",-0.375453157969495,-0.72780750328929,"H.let1","Post-Invasion","Marsh","Dry",55.49,7.3
"431","HM83",0.296276962199478,-0.679313553359699,"H.let1","Post-Invasion","Marsh","Dry",54.4,5.566
"432","HM82",-0.533372111882644,1.09604193177135,"H.let1","Post-Invasion","Marsh","Dry",53.85,4.946
"433","HM81",-0.658145281333923,0.629598295851183,"H.let1","Post-Invasion","Marsh","Dry",50.72,4.404
"434","HM80",-0.264774306818691,-0.877866550262448,"H.let1","Post-Invasion","Marsh","Dry",50.81,4.745
"435","HM79",0.12924364393534,1.00151268699251,"H.let1","Post-Invasion","Marsh","Dry",47.58,3.3
"436","HM78",0.0623809618192776,-0.773324478267204,"H.let1","Post-Invasion","Marsh","Wet",45.86,3.319
"437","HM77",-0.283561594569216,0.00329983557192861,"H.let1","Post-Invasion","Marsh","Dry",47.32,3.31
"438","HM76",-0.878719105549242,-0.439590366348519,"H.let1","Post-Invasion","Marsh","Dry",50.76,4.409
"439","HM75",-0.801748554255046,-0.0659247182863257,"H.let1","Post-Invasion","Marsh","Dry",59.86,6.091
"440","HM74",-0.573397407447634,-0.33024849988466,"H.let1","Post-Invasion","Marsh","Dry",59.38,7.138
"441","HM73",-0.676368622733701,-0.614652257066009,"H.let1","Post-Invasion","Marsh","Dry",61.92,7.061
"442","HM69",-0.269890214337707,0.22928104738743,"H.let1","Post-Invasion","Pond","Wet",47.25,3.654
"443","HM68",-0.287698673454201,0.149182603489376,"H.let1","Post-Invasion","Pond","Wet",45.89,4.066
"444","HM67",-0.339869657834324,0.219360833588928,"H.let1","Post-Invasion","Pond","Wet",45.72,3.728
"445","HM65",-0.307596936071244,0.194575434230288,"H.let1","Post-Invasion","Pond","Wet",51.76,4.401
"446","HM64",-0.302060864049548,0.190937930270867,"H.let1","Post-Invasion","Pond","Wet",56.32,6.672
"447","HM63",-0.369277298873243,0.392656959431537,"H.let1","Post-Invasion","Pond","Wet",55.68,5.845
"448","HM62",-0.650260575501288,0.763222326915218,"H.let1","Post-Invasion","Pond","Wet",47.06,3.78
